"id";"serial_num";"name";"zip_code";"city";"street";"adress";"size";"category";"grade";"age_class";"grade_1";"grade_2";"grade_3";"x_coord";"y_coord";"city_code"
12232;"-1";"-1";8940;"Geluwe";"Guido Gezellestraat 89";89;8;"kndgrdn";-1;-1;-1;-1;-1;57280.0509090909;165953.815;33029
12233;"-1";"-1";2800;"Mechelen";"Lindestraat 50";50;8;"kndgrdn";-1;-1;-1;-1;-1;157200.4477;190810.4149;12025
12234;"-1";"-1";9060;"Zelzate";"Hans Kochlaan 54";54;8;"kndgrdn";-1;-1;-1;-1;-1;110652.082222222;210062.281111111;43018
12235;"-1";"-1";3550;"Heusden-Zolder";"Everselkiezel 116";116;8;"kndgrdn";-1;-1;-1;-1;-1;214687.127142857;190344.580612245;71070
12236;"-1";"-1";1730;"Asse";"Keesdal 9";9;8;"kndgrdn";-1;-1;-1;-1;-1;140404.873076923;176935.09;23002
12237;"-1";"-1";8670;"Koksijde";"Sneeuwwitjeslaan 6";6;8;"kndgrdn";-1;-1;-1;-1;-1;31009.3922580645;201883.673548387;38014
12238;"-1";"-1";8900;"Ieper";"Pater Willibaldlaan 30";30;8;"kndgrdn";-1;-1;-1;-1;-1;44946.1788709677;172829.491451613;33011
12239;"-1";"-1";9620;"Zottegem";"Tennisstraat 29";29;8;"kndgrdn";-1;-1;-1;-1;-1;110820.225737705;173377.799344262;41081
12240;"-1";"-1";8830;"Hooglede";"Diksmuidesteenweg 23";23;8;"kndgrdn";-1;-1;-1;-1;-1;60146.4805882353;187389.225882353;36006
12241;"-1";"-1";3300;"Tienen";"Stokstraat 11";11;8;"kndgrdn";-1;-1;-1;-1;-1;190254.58015873;166906.106031746;24107
12242;"-1";"-1";9160;"Lokeren";"Waterlaatstraat 13";13;8;"kndgrdn";-1;-1;-1;-1;-1;122510.028035714;199864.539285714;46014
12243;"-1";"-1";9160;"Lokeren";"Ledehof 50";50;8;"kndgrdn";-1;-1;-1;-1;-1;122510.028035714;199864.539285714;46014
12244;"-1";"-1";9250;"Waasmunster";"Lange Beulestraat 10";10;8;"kndgrdn";-1;-1;-1;-1;-1;129836.956666667;200796.357333333;42023
12245;"-1";"-1";2275;"Wechelderzande";"Kruisweg 12";12;8;"kndgrdn";-1;-1;-1;-1;-1;182351.006;215774.983666667;13019
12246;"-1";"-1";2320;"Hoogstraten";"Leemstraat 24B";24;8;"kndgrdn";-1;-1;-1;-1;-1;177730.4635;236188.1385;13014
12247;"-1";"-1";8800;"Roeselare";"Izegemseaardeweg 10";10;8;"kndgrdn";-1;-1;-1;-1;-1;30987.3375;186461.2235;38002
12248;"-1";"-1";2870;"Ruisbroek";"A. Borghysstraat 12";12;6;"kndgrdn";-1;-1;-1;-1;-1;145672.579736842;195526.991842105;12030
12249;"-1";"-1";2900;"Schoten";"Rosveldstraat 3";3;6;"kndgrdn";-1;-1;-1;-1;-1;159336.604358974;216701.853589744;11040
12250;"-1";"-1";3500;"Hasselt";"Runkstersteenweg 83";83;8;"kndgrdn";-1;-1;-1;-1;-1;216594.847311828;180929.301397849;71022
12251;"-1";"-1";2570;"Duffel";"Wouwendonkstraat 127";127;8;"kndgrdn";-1;-1;-1;-1;-1;159526.4095;198243.4085;12009
12252;"-1";"-1";2800;"Mechelen";"Wolverbosstraat 28";28;8;"kndgrdn";-1;-1;-1;-1;-1;157200.4477;190810.4149;12025
12253;"-1";"-1";3630;"Maasmechelen";"Turfstraat 2";2;8;"kndgrdn";-1;-1;-1;-1;-1;243581.781346154;185002.391153846;73107
12254;"-1";"-1";2800;"Mechelen";"Reigerstraat 7";7;8;"kndgrdn";-1;-1;-1;-1;-1;157200.4477;190810.4149;12025
12255;"-1";"-1";2860;"Sint-Katelijne-Waver";"Valkstraat 49";49;8;"kndgrdn";-1;-1;-1;-1;-1;160828.492307692;194588.612307692;12035
12256;"-1";"-1";2627;"Schelle";"Stijn Streuvelsstraat 32";32;5;"kndgrdn";-1;-1;-1;-1;-1;148445.176666667;201304.416666667;11038
12257;"-1";"-1";2840;"Rumst";"Molenveld 24";24;6;"kndgrdn";-1;-1;-1;-1;-1;153165.4975;198127.56375;11037
12258;"-1";"-1";3520;"Zonhoven";"Rosmolenweg 7";7;8;"kndgrdn";-1;-1;-1;-1;-1;220520.721818182;187202.857575758;71066
12259;"-1";"-1";2950;"Kapellen";"Goudenregenlaan 5";5;8;"kndgrdn";-1;-1;-1;-1;-1;154487.6576;224119.3344;11023
12260;"-1";"-1";3620;"Lanaken";"Sprokkelstraat 46";46;8;"kndgrdn";-1;-1;-1;-1;-1;240392.66325;176838.1955;73042
12261;"-1";"-1";1700;"Dilbeek";"Kauwenlaan 37";37;8;"kndgrdn";-1;-1;-1;-1;-1;140750.230967742;171349.676935484;23016
12262;"-1";"-1";8520;"Kuurne";"Generaal Eisenhouwerstraat 32";32;8;"kndgrdn";-1;-1;-1;-1;-1;73063.266875;172829.074375;34023
12263;"-1";"-1";8760;"Meulebeke";"Turkijenstraat 21";21;8;"kndgrdn";-1;-1;-1;-1;-1;74157.1352631579;183018.767368421;37007
12264;"-1";"-1";9500;"Goeferdinge";"Gemeentestraat 124";124;8;"kndgrdn";-1;-1;-1;-1;-1;117137.535957447;163333.473617021;41018
12265;"-1";"-1";1860;"Meise";"Gudrunlaan 70";70;8;"kndgrdn";-1;-1;-1;-1;-1;146557.484571429;182390.628857143;23050
12266;"-1";"-1";2650;"Edegem";"Hendrik Kennisstraat 57";57;8;"kndgrdn";-1;-1;-1;-1;-1;154686.97125;205430.3175;11013
12267;"-1";"-1";2627;"Schelle";"Antoon Van Dyckstraat 2";2;8;"kndgrdn";-1;-1;-1;-1;-1;148445.176666667;201304.416666667;11038
12268;"-1";"-1";2630;"Aartselaar";"Frits Van Den Berghelaan 165";165;8;"kndgrdn";-1;-1;-1;-1;-1;150964.395333333;202431.664;11001
12269;"-1";"-1";3580;"Beringen";"Hekstraat 105";105;5;"kndgrdn";-1;-1;-1;-1;-1;209919.34484375;194737.54640625;71004
12270;"-1";"-1";9420;"Erondegem";"Gentsesteenweg 531";531;8;"kndgrdn";-1;-1;-1;-1;-1;120906.796271186;179497.04559322;41082
12271;"-1";"-1";8840;"Oostnieuwkerke";"Ondankstraat 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;55400.666;183653.436;36019
12272;"-1";"-1";1745;"Opwijk";"Mechelstraat 51";51;8;"kndgrdn";-1;-1;-1;-1;-1;136633.255;183603.424090909;23060
12273;"-1";"-1";8900;"Ieper";"Fazantelaan 43";43;8;"kndgrdn";-1;-1;-1;-1;-1;44946.1788709677;172829.491451613;33011
12274;"-1";"-1";8560;"Wevelgem";"De Westakker 84";84;8;"kndgrdn";-1;-1;-1;-1;-1;66335.1771428571;169125.424285714;34041
12275;"-1";"-1";8840;"Staden";"Sint Jansstraat 219";219;8;"kndgrdn";-1;-1;-1;-1;-1;55400.666;183653.436;36019
12276;"-1";"-1";3511;"Kuringen";"Heidebergstraat 9";9;8;"kndgrdn";-1;-1;-1;-1;-1;216594.847311828;180929.301397849;71022
12277;"-1";"-1";2650;"Edegem";"Onafhankelijkheidsstraat 157";157;8;"kndgrdn";-1;-1;-1;-1;-1;154686.97125;205430.3175;11013
12278;"-1";"-1";8650;"Merkem";"Westbroekstraat 28";28;8;"kndgrdn";-1;-1;-1;-1;-1;47833.6015;186037.4785;32006
12279;"-1";"-1";1755;"Gooik";"Patattestraat 31A";31;8;"kndgrdn";-1;-1;-1;-1;-1;130953.205;163457.295;23024
12280;"-1";"-1";3670;"Gruitrode";"Venhovenstraat 22";22;8;"kndgrdn";-1;-1;-1;-1;-1;232826.943235294;198796.864411765;72040
12281;"-1";"-1";3920;"Lommel";"Godfried Bomansstraat 8";8;8;"kndgrdn";-1;-1;-1;-1;-1;215584.866521739;213228.075217391;72020
12282;"-1";"-1";3945;"Ham";"De Warande 75";75;8;"kndgrdn";-1;-1;-1;-1;-1;205539.212857143;199289.889047619;71069
12283;"-1";"-1";2900;"Schoten";"Kruiningenstraat 211";211;8;"kndgrdn";-1;-1;-1;-1;-1;159336.604358974;216701.853589744;11040
12284;"-1";"-1";2330;"Merksplas";"Egstraat 9";9;8;"kndgrdn";-1;-1;-1;-1;-1;183761.76;228199.057777778;13023
12285;"-1";"-1";3560;"Lummen";"Bosstraat 29";29;8;"kndgrdn";-1;-1;-1;-1;-1;207547.147352941;187816.766764706;71037
12286;"-1";"-1";3700;"Tongeren";"Mombeekstraat 27";27;8;"kndgrdn";-1;-1;-1;-1;-1;227636.1315;163850.988;73083
12287;"-1";"-1";3770;"Riemst";"Krekelgrachtstraat 18";18;8;"kndgrdn";-1;-1;-1;-1;-1;236808.0125;166865.646590909;73066
12288;"-1";"-1";3630;"Maasmechelen";"Eisdenweg 64";64;8;"kndgrdn";-1;-1;-1;-1;-1;243581.781346154;185002.391153846;73107
12289;"-1";"-1";9160;"Lokeren";"Veldstraat 29";29;8;"kndgrdn";-1;-1;-1;-1;-1;122510.028035714;199864.539285714;46014
12290;"-1";"-1";2860;"Sint-Katelijne-Waver";"Wilgestraat 34";34;8;"kndgrdn";-1;-1;-1;-1;-1;160828.492307692;194588.612307692;12035
12291;"-1";"-1";9690;"Kluisbergen";"Rijerstraat 55";55;8;"kndgrdn";-1;-1;-1;-1;-1;89819.1111111111;163762.383333333;45060
12292;"-1";"-1";8430;"Middelkerke";"Kousestraat 46H";46;8;"kndgrdn";-1;-1;-1;-1;-1;41461.3640425532;207190.014042553;35011
12293;"-1";"-1";8970;"Poperinge";"'t Appelgoedje 78";78;8;"kndgrdn";-1;-1;-1;-1;-1;32428.2594736842;173385.232368421;33021
12294;"-1";"-1";3700;"Tongeren";"Bilzersteenweg 376D";376;8;"kndgrdn";-1;-1;-1;-1;-1;227636.1315;163850.988;73083
12295;"-1";"-1";8980;"Zonnebeke";"Passendalestraat 32";32;8;"kndgrdn";-1;-1;-1;-1;-1;53711.7846153846;173419.189615385;33037
12296;"-1";"-1";8930;"Menen";"Onderwijsplein 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;64045.2977358491;165195.991886792;34027
12297;"-1";"-1";8020;"Oostkamp";"Leliestraat 16";16;8;"kndgrdn";-1;-1;-1;-1;-1;70517.9078787879;202786.638787879;31022
12298;"-1";"-1";8740;"Pittem";"Jozef Cardijnstraat 46";46;8;"kndgrdn";-1;-1;-1;-1;-1;72313.904;188594.512;37011
12299;"-1";"-1";9112;"Sinaai";"Edgard Tinelstraat 32";32;8;"kndgrdn";-1;-1;-1;-1;-1;133585.219473684;206150.585263158;46021
12300;"-1";"-1";9680;"Maarkedal";"Oude Heerweg 12";12;6;"kndgrdn";-1;-1;-1;-1;-1;98144.797368421;165188.926842105;45064
12301;"-1";"-1";8900;"Ieper";"Koolmeeslaan 15";15;8;"kndgrdn";-1;-1;-1;-1;-1;44946.1788709677;172829.491451613;33011
12302;"-1";"-1";3560;"Lummen";"Grensstraat 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;207547.147352941;187816.766764706;71037
12303;"-1";"-1";8340;"Sijsele";"Kloosterstraat 12";12;8;"kndgrdn";-1;-1;-1;-1;-1;77076.5156521739;215576.916086957;31006
12304;"-1";"-1";8956;"Kemmel";"Oosthoekstraat 3";3;8;"kndgrdn";-1;-1;-1;-1;-1;40430.3544;164047.2;33039
12305;"-1";"-1";1547;"Bever";"Burght 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;118403.4575;156517.5525;23009
12306;"-1";"-1";1654;"Huizingen";"Steenweg Naar Alsemberg 873";873;8;"kndgrdn";-1;-1;-1;-1;-1;144983.22425;160284.27275;23003
12307;"-1";"-1";3770;"Zichen-Zussen-Bolder";"Kwartelstraat 41";41;8;"kndgrdn";-1;-1;-1;-1;-1;236808.0125;166865.646590909;73066
12308;"-1";"-1";9860;"Oosterzele";"Veldstraat 30 b";30;8;"kndgrdn";-1;-1;-1;-1;-1;109734.338965517;181491.467241379;44052
12309;"-1";"-1";2300;"Turnhout";"Hertoginstraat 103";103;8;"kndgrdn";-1;-1;-1;-1;-1;189799.266666667;223877.525151515;13040
12310;"-1";"-1";2547;"Lint";"Eikhof 25";25;8;"kndgrdn";-1;-1;-1;-1;-1;159097.005555556;201935.016666667;11025
12311;"-1";"-1";9940;"Evergem";"Vlierboomstraat 12";12;8;"kndgrdn";-1;-1;-1;-1;-1;104751.966216216;204123.457297297;44019
12312;"-1";"-1";8850;"Ardooie";"Zwaluwenstraat 4";4;8;"kndgrdn";-1;-1;-1;-1;-1;68188.683076923;185908.502307692;37020
12313;"-1";"-1";8810;"Lichtervelde";"Molenlaan 30";30;8;"kndgrdn";-1;-1;-1;-1;-1;63768.8286666667;191710.186666667;36011
12314;"-1";"-1";8610;"Kortemark";"Roeselarestraat 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;54684.78;191521.658518519;32011
12315;"-1";"-1";3060;"Bertem";"Veeweide 38";38;8;"kndgrdn";-1;-1;-1;-1;-1;166967.832941176;171521.706470588;24009
12316;"-1";"-1";2440;"Geel";"Zammelseweg 119 b";119;8;"kndgrdn";-1;-1;-1;-1;-1;192984.920185185;204993.92962963;13008
12317;"-1";"-1";8780;"Oostrozebeke";"Stationsstraat 92";92;8;"kndgrdn";-1;-1;-1;-1;-1;77868.9454545455;180658.407272727;37010
12318;"-1";"-1";3010;"Kessel-Lo";"Op De Vliet 46";46;8;"kndgrdn";-1;-1;-1;-1;-1;173955.434285714;174816.886386555;24062
12319;"-1";"-1";3500;"Hasselt";"Eksterlaan 7";7;5;"kndgrdn";-1;-1;-1;-1;-1;216594.847311828;180929.301397849;71022
12320;"-1";"-1";3840;"Borgloon";"St.-Truidersteenweg 406";406;8;"kndgrdn";-1;-1;-1;-1;-1;218126.572058824;166553.021176471;73009
12321;"-1";"-1";3590;"Diepenbeek";"Sint-Servatiusstraat 26";26;8;"kndgrdn";-1;-1;-1;-1;-1;224385.178846154;178653.938461538;71011
12322;"-1";"-1";3800;"Sint-Truiden";"Engelbamp 12";12;8;"kndgrdn";-1;-1;-1;-1;-1;208748.476944444;167087.792222222;71053
12323;"-1";"-1";2222;"Itegem";"Saffraanbergstraat 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;175518.670701754;195150.97122807;12014
12324;"-1";"-1";2260;"Westerlo";"Pastorijstraat 5";5;8;"kndgrdn";-1;-1;-1;-1;-1;186525.247575758;200215.245151515;13049
12325;"-1";"-1";2250;"Olen";"Heirbaan 18";18;8;"kndgrdn";-1;-1;-1;-1;-1;186308.917272727;206219.645454545;13029
12326;"-1";"-1";9308;"Hofstade";"Katelijnestraat 16";16;8;"kndgrdn";-1;-1;-1;-1;-1;128174.046343284;181620.291791045;41002
12327;"-1";"-1";9451;"Kerksken";"Bergstraat 162";162;8;"kndgrdn";-1;-1;-1;-1;-1;123949.601219512;175197.139268293;41024
12328;"-1";"-1";2845;"Niel";"Hubert Coeckstraat 16";16;8;"kndgrdn";-1;-1;-1;-1;-1;147368.54625;199929.2325;11030
12329;"-1";"-1";9620;"Erwetegem";"Tweekerkenstraat 35";35;8;"kndgrdn";-1;-1;-1;-1;-1;110820.225737705;173377.799344262;41081
12330;"-1";"-1";9620;"Zottegem";"Sluizeken 13";13;8;"kndgrdn";-1;-1;-1;-1;-1;110820.225737705;173377.799344262;41081
12331;"-1";"-1";9552;"Borsbeke";"Kampenstraat 50";50;8;"kndgrdn";-1;-1;-1;-1;-1;116205.71547619;173861.053809524;41027
12332;"-1";"-1";9880;"Aalter";"Manewaarde 34";34;8;"kndgrdn";-1;-1;-1;-1;-1;85284.2010714286;197762.488571429;44001
12333;"-1";"-1";3570;"Alken";"Eikendreef 7";7;8;"kndgrdn";-1;-1;-1;-1;-1;214957.121304348;174862.44826087;73001
12334;"-1";"-1";2630;"Aartselaar";"Kardinaal Cardijnlaan 16";16;8;"kndgrdn";-1;-1;-1;-1;-1;150964.395333333;202431.664;11001
12335;"-1";"-1";9340;"Lede";"Bellaertstraat 23";23;8;"kndgrdn";-1;-1;-1;-1;-1;120835.599736842;184078.538421053;41034
12336;"-1";"-1";1880;"Kapelle-Op-Den-Bos";"Leopoldwijk 22";22;8;"kndgrdn";-1;-1;-1;-1;-1;149185.049473684;188802.220526316;23039
12337;"-1";"-1";8791;"Beveren";"Schoolstraat 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;30987.3375;186461.2235;38002
12338;"-1";"-1";1840;"Londerzeel";"Minnestraat 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;144195.85173913;188873.726521739;23045
12339;"-1";"-1";2930;"Brasschaat";"Valeriaan 3";3;8;"kndgrdn";-1;-1;-1;-1;-1;158973.292903226;221760.075483871;11008
12340;"-1";"-1";8490;"Jabbeke";"Kroondreef 7";7;8;"kndgrdn";-1;-1;-1;-1;-1;61646.93;209043.426923077;31012
12341;"-1";"-1";8790;"Waregem";"Boeversstraat 36";36;7;"kndgrdn";-1;-1;-1;-1;-1;82011.6724489796;175192.503877551;34040
12342;"-1";"-1";8880;"Ledegem";"Olympialaan 34";34;8;"kndgrdn";-1;-1;-1;-1;-1;64644.615625;173827.539375;36010
12343;"-1";"-1";2950;"Kapellen";"Rene De Pauwstraat 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;154487.6576;224119.3344;11023
12344;"-1";"-1";8840;"Staden";"Alidor Lamotestraat 11";11;8;"kndgrdn";-1;-1;-1;-1;-1;55400.666;183653.436;36019
12345;"-1";"-1";2845;"Niel";"Vaartstraat 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;147368.54625;199929.2325;11030
12346;"-1";"-1";9980;"Sint-Laureins";"Groeneweg 33";33;8;"kndgrdn";-1;-1;-1;-1;-1;94194.4046666667;217020.976;43014
12347;"-1";"-1";2600;"Berchem";"Herculusstraat 15";15;8;"kndgrdn";-1;-1;-1;-1;-1;152946.885756579;212574.057894737;11002
12348;"-1";"-1";3050;"Oud-Heverlee";"Groenstraat 55";55;6;"kndgrdn";-1;-1;-1;-1;-1;172534.446363636;168402.526363636;24086
12349;"-1";"-1";2840;"Rumst";"Zonnebloemlaan 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;153165.4975;198127.56375;11037
12350;"-1";"-1";2845;"Niel";"Anjerstraat 4";4;8;"kndgrdn";-1;-1;-1;-1;-1;147368.54625;199929.2325;11030
12351;"-1";"-1";9280;"Lebbeke";"Lindekensstraat 26";26;8;"kndgrdn";-1;-1;-1;-1;-1;132887.401304348;187234.09173913;42011
12352;"-1";"-1";9000;"Gent";"Meulesteedsesteenweg 419";419;6;"kndgrdn";-1;-1;-1;-1;-1;104006.249509804;194241.032941176;44021
12353;"-1";"-1";9340;"Lede";"Benedenstraat 31";31;8;"kndgrdn";-1;-1;-1;-1;-1;120835.599736842;184078.538421053;41034
12354;"-1";"-1";9340;"Lede";"Ronkenburgstraat 41";41;8;"kndgrdn";-1;-1;-1;-1;-1;120835.599736842;184078.538421053;41034
12355;"-1";"-1";3060;"Bertem";"Vossenstraat 13 b";13;8;"kndgrdn";-1;-1;-1;-1;-1;166967.832941176;171521.706470588;24009
12356;"-1";"-1";2845;"Niel";"Matenstraat 290";290;8;"kndgrdn";-1;-1;-1;-1;-1;147368.54625;199929.2325;11030
12357;"-1";"-1";3800;"Zepperen";"Eikhoutstraat 27";27;8;"kndgrdn";-1;-1;-1;-1;-1;208748.476944444;167087.792222222;71053
12358;"-1";"-1";2950;"Kapellen";"Claessensdreef 11";11;8;"kndgrdn";-1;-1;-1;-1;-1;154487.6576;224119.3344;11023
12359;"-1";"-1";9990;"Maldegem";"Vanovers 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;86088.011;211472.8555;43010
12360;"-1";"-1";8730;"Beernem";"Diksmuidse Boterweg 2";2;8;"kndgrdn";-1;-1;-1;-1;-1;78067.68;204721.174090909;31003
12361;"-1";"-1";8500;"Kortrijk";"Dokter Snellaertstraat 13";13;8;"kndgrdn";-1;-1;-1;-1;-1;71881.9708695652;167680.744608696;34022
12362;"-1";"-1";3930;"Hamont";"Watervang 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;229590.483888889;216921.198333333;72037
12363;"-1";"-1";9040;"Sint-Amandsberg";"Beelbroekhof 163";163;8;"kndgrdn";-1;-1;-1;-1;-1;104006.249509804;194241.032941176;44021
12364;"-1";"-1";8940;"Wervik";"Ten Brielenlaan 35";35;8;"kndgrdn";-1;-1;-1;-1;-1;57280.0509090909;165953.815;33029
12365;"-1";"-1";2845;"Niel";"Kerkhofstraat 48";48;8;"kndgrdn";-1;-1;-1;-1;-1;147368.54625;199929.2325;11030
12366;"-1";"-1";9850;"Nevele";"Markt 5";5;8;"kndgrdn";-1;-1;-1;-1;-1;92951.6893103448;194359.599655172;44049
12367;"-1";"-1";9050;"Gentbrugge";"Jules Persynstraat 38";38;8;"kndgrdn";-1;-1;-1;-1;-1;104006.249509804;194241.032941176;44021
12368;"-1";"-1";2230;"Herselt";"Zandstraat 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;185479.861176471;193018.376470588;13013
12369;"-1";"-1";3530;"Houthalen";"Fazantenstraat 37";37;7;"kndgrdn";-1;-1;-1;-1;-1;222656.67974359;192733.802564103;72039
12370;"-1";"-1";2480;"Dessel";"Blokstraat 79";79;8;"kndgrdn";-1;-1;-1;-1;-1;202291.547142857;214979.289285714;13006
12371;"-1";"-1";3700;"Tongeren";"Viseweg 129 b";129;8;"kndgrdn";-1;-1;-1;-1;-1;227636.1315;163850.988;73083
12372;"-1";"-1";8340;"Sijsele";"Zomerstraat-Oost 1";1;8;"kndgrdn";-1;-1;-1;-1;-1;77076.5156521739;215576.916086957;31006
12373;"-1";"-1";3300;"Tienen";"Gallicstraat 64";64;8;"kndgrdn";-1;-1;-1;-1;-1;190254.58015873;166906.106031746;24107
12374;"-1";"-1";2400;"Mol";"Jozef Calasanzstraat 4";4;8;"kndgrdn";-1;-1;-1;-1;-1;202574.763333333;210097.850714286;13025
12375;"-1";"-1";9050;"Gentbrugge";"Oudekouter 25";25;8;"kndgrdn";-1;-1;-1;-1;-1;104006.249509804;194241.032941176;44021
12376;"-1";"-1";1740;"Ternat";"Brusselstraat 124";124;8;"kndgrdn";-1;-1;-1;-1;-1;135395.42;173328.687826087;23086
12377;"-1";"-1";2610;"Wilrijk";"Harinkvelden 12";12;8;"kndgrdn";-1;-1;-1;-1;-1;152946.885756579;212574.057894737;11002
12378;"-1";"-1";8400;"Oostende";"Paul Michielslaan 37";37;8;"kndgrdn";-1;-1;-1;-1;-1;48625.4025714286;212763.466285714;35013
12379;"-1";"-1";3900;"Overpelt";"Holvenstraat 66";66;8;"kndgrdn";-1;-1;-1;-1;-1;222516.743125;211382.754375;72029
12380;"-1";"-1";8680;"Koekelare";"Veldstraat 153";153;8;"kndgrdn";-1;-1;-1;-1;-1;51571.9105263158;198506.899473684;32010
12381;"-1";"-1";9700;"Eine";"Ouwekerkstraat 8";8;8;"kndgrdn";-1;-1;-1;-1;-1;96828.2442105263;171445.720175439;45035
12382;"-1";"-1";1790;"Hekelgem";"Langestraat 74";74;8;"kndgrdn";-1;-1;-1;-1;-1;132026.194117647;177041.004117647;23105
12383;"-1";"-1";2660;"Hoboken";"Steynstraat 292 b";292;8;"kndgrdn";-1;-1;-1;-1;-1;152946.885756579;212574.057894737;11002
12384;"-1";"-1";8840;"Westrozebeke";"Appelweg 20";20;8;"kndgrdn";-1;-1;-1;-1;-1;55400.666;183653.436;36019
12385;"-1";"-1";8500;"Kortrijk";"Wandelingstraat 14";14;8;"kndgrdn";-1;-1;-1;-1;-1;71881.9708695652;167680.744608696;34022
12386;"-1";"-1";8530;"Harelbeke";"Eikenstraat 51";51;8;"kndgrdn";-1;-1;-1;-1;-1;75394.1206060606;172591.096363636;34013
12387;"-1";"-1";3190;"Boortmeerbeek";"Bergstraat 33";33;8;"kndgrdn";-1;-1;-1;-1;-1;163065.765;185782.165;24014
12388;"-1";"-1";9470;"Denderleeuw";"Kouterbaan 198";198;6;"kndgrdn";-1;-1;-1;-1;-1;128283.787142857;175258.726071429;41011
12389;"-1";"-1";2990;"Wuustwezel";"Wachelbergen 60";60;8;"kndgrdn";-1;-1;-1;-1;-1;165378.263055556;230651.645833333;11053
12390;"-1";"-1";9050;"Gentbrugge";"Peter Benoitlaan 171";171;8;"kndgrdn";-1;-1;-1;-1;-1;104006.249509804;194241.032941176;44021
12391;"-1";"-1";2100;"Deurne";"Herentalsebaan 426";426;8;"kndgrdn";-1;-1;-1;-1;-1;152946.885756579;212574.057894737;11002
12392;"-1";"-1";2160;"Wommelgem";"Sint-Damiaanstraat 67";67;8;"kndgrdn";-1;-1;-1;-1;-1;160179.819047619;210590.217619048;11052
12393;"-1";"-1";9300;"Aalst";"Ledebaan 275";275;7;"kndgrdn";-1;-1;-1;-1;-1;128174.046343284;181620.291791045;41002
12394;"-1";"-1";8500;"Kortrijk";"Pannebakkersstraat 25";25;8;"kndgrdn";-1;-1;-1;-1;-1;71881.9708695652;167680.744608696;34022
12395;"-1";"-1";8510;"Marke";"Markebekestraat 52";52;8;"kndgrdn";-1;-1;-1;-1;-1;71881.9708695652;167680.744608696;34022
12396;"-1";"-1";8370;"Blankenberge";"Zuidlaan 39";39;8;"kndgrdn";-1;-1;-1;-1;-1;64013.5688888889;222875.68;31004
12397;"-1";"-1";8434;"Lombardsijde";"Dorpsplein 26";26;8;"kndgrdn";-1;-1;-1;-1;-1;41461.3640425532;207190.014042553;35011
12398;"-1";"-1";9800;"Deinze";"Vrouwenstraat 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;91121.4533333333;186906.286851852;44011
12399;"-1";"-1";8460;"Roksem";"Zeeweg 187";187;8;"kndgrdn";-1;-1;-1;-1;-1;55105.9316;208749.4564;35014
12400;"-1";"-1";1540;"Herne";"Breemstraat 31";31;8;"kndgrdn";-1;-1;-1;-1;-1;126699.64;156187.813333333;23032
12401;"-1";"-1";8573;"Tiegem";"Kapellestraat 17";17;8;"kndgrdn";-1;-1;-1;-1;-1;84979.853030303;169448.273333333;34002
12402;"-1";"-1";3670;"Gruitrode";"Venhovenstraat 29";29;8;"kndgrdn";-1;-1;-1;-1;-1;232826.943235294;198796.864411765;72040
12403;"-1";"-1";2300;"Turnhout";"De Bossen 20";20;8;"kndgrdn";-1;-1;-1;-1;-1;189799.266666667;223877.525151515;13040
12404;"-1";"-1";8570;"Anzegem";"Berglaan 20";20;8;"kndgrdn";-1;-1;-1;-1;-1;84979.853030303;169448.273333333;34002
12405;"-1";"-1";3200;"Aarschot";"Diestse Steenweg 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;184082.99775;186680.6595;24001
12406;"-1";"-1";1880;"Kapelle-Op-Den-Bos";"Ipsvoordestraat 16";16;8;"kndgrdn";-1;-1;-1;-1;-1;149185.049473684;188802.220526316;23039
12407;"-1";"-1";3620;"Veldwezelt";"Heserhof 19";19;8;"kndgrdn";-1;-1;-1;-1;-1;240392.66325;176838.1955;73042
12408;"-1";"-1";2470;"Retie";"Pijlstraat 9";9;8;"kndgrdn";-1;-1;-1;-1;-1;199608.027142857;218127.677142857;13036
12409;"-1";"-1";3670;"Meeuwen-Gruitrode";"Weg Naar Opitter 88";88;8;"kndgrdn";-1;-1;-1;-1;-1;232826.943235294;198796.864411765;72040
12410;"-1";"-1";2470;"Retie";"Wouwerstraat 25";25;8;"kndgrdn";-1;-1;-1;-1;-1;199608.027142857;218127.677142857;13036
12411;"-1";"-1";1981;"Hofstade";"Vaartdijk 141";141;6;"kndgrdn";-1;-1;-1;-1;-1;156981.975263158;185500.140789474;23096
12412;"-1";"-1";3560;"Lummen";"Lindekensveld 23";23;8;"kndgrdn";-1;-1;-1;-1;-1;207547.147352941;187816.766764706;71037
